id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD034616,C01082,P00491,Nov 20 2025,-1,1678.28,DONE,tanger,CASH,L6,2026-03-01
CMD034617,C00398,P00731,12/10/2024,1,141.2,KO,CAS,CASH,L25,2025-08-31
CMD034618,C01205,P00125,24/04/2025,1,4069.02,OK,CAS,CASH,L8,2025-09-19
CMD034619,C07184,P00854,04/12/2024,5,4278.13,KO,TNG,CARD,,2025-10-21
CMD034620,C08664,P00239,2025-08-17,5,1642.17,OK,CAS,CASH,L27,2026-01-05
CMD034621,C05241,P00892,Dec 07 2025,5,4556.54,DONE,tanger,CASH,L45,2025-12-31
CMD034622,C04915,P00537,04/11/2024,2,276.95,DONE,CAS,CASH,L41,2025-09-26
CMD034623,C01676,P00220,Oct 06 2024,5,2843.8,OK,Tnja,CARD,,2025-06-11
CMD034624,C08638,P00063,20/02/2025,3,0.0,DONE,Rabat,CARD,L4,2025-06-23
CMD034625,C03320,P00646,2024-06-16,5,207.48,DONE,CAS,CASH,L24,2025-06-04
CMD034626,C07462,P00908,17/10/2024,2,1792.73,KO,tanger,CASH,L40,2026-01-04
CMD034627,C00127,P00497,2024-08-20,2,0.0,DONE,CAS,CARD,L23,2026-03-11
CMD034628,C00285,P00174,12/12/2024,2,4299.48,OK,Tnja,CASH,L16,2025-08-02
CMD034629,C00328,P00755,2024-06-23,2,4674.65,KO,CAS,CARD,L4,2026-01-02
CMD034630,C07869,P00268,2025-01-13,3,4304.3,DONE,tanger,CASH,L38,2026-03-06
CMD034631,C05398,P00820,2026-05-03,4,2553.75,OK,Tnja,CASH,L6,2025-05-12
CMD034632,C08684,P00445,11/12/2025,3,3304.32,DONE,TNG,CARD,L15,2026-01-19
CMD034633,C07401,P00496,2025-12-28,3,3154.45,DONE,TNG,CASH,L8,2026-02-01
CMD034634,C09599,P00223,2026-04-15,1,0.0,DONE,TNG,CARD,L13,2026-05-11
CMD034635,C08665,P00162,2025-01-02,1,2842.98,KO,Tnja,CARD,L1,2025-11-05
CMD034636,C04842,P00980,Mar 31 2025,3,476.42,KO,Tnja,CASH,L24,2026-03-09
CMD034637,C08054,P00529,2025-01-10,3,3982.76,OK,TNG,CARD,L4,2025-11-07
CMD034638,C04608,P00793,2025-02-14,1,1336.19,KO,TNG,CASH,L20,2025-10-08
CMD034639,C07193,P00689,2024-07-26,5,2644.93,DONE,Rabat,CARD,L22,2026-01-28
CMD034640,C03288,P00049,2024-06-11,4,3352.92,OK,CAS,CASH,L26,2025-11-10
CMD034641,C02360,P00078,2025-10-21,1,4108.99,OK,TNG,CASH,L4,2025-05-27
CMD034642,C09680,P00791,2025-09-13,1,204.98,KO,CAS,CASH,L17,2025-11-05
CMD034643,C05375,P00751,2026-04-28,3,3853.11,KO,tanger,CARD,L29,2025-09-06
CMD034644,C08639,P00151,2026-01-18,2,3544.25,DONE,CAS,CARD,L9,2025-08-12
CMD034645,C03053,P00481,21/03/2026,2,711.06,DONE,tanger,CARD,L41,2025-10-26
CMD034646,C00096,P00397,20/09/2024,4,2206.48,DONE,tanger,CARD,L3,2025-11-21
CMD034647,C09294,P00248,25/03/2026,5,822.91,DONE,TNG,CASH,L13,2025-07-27
CMD034648,C09646,P00353,2025-10-15,2,0.0,KO,CAS,CASH,L16,2025-06-30
CMD034649,C07837,P00794,Mar 31 2026,-1,1035.28,DONE,tanger,CARD,,2025-05-27
CMD034650,C09995,P00838,2025-03-04,4,3795.65,DONE,TNG,CARD,L38,2025-08-15
CMD034651,C08533,P00837,22/01/2026,3,1813.01,KO,tanger,CARD,L11,2025-12-14
CMD034652,C06307,P00546,2025-06-24,3,3334.88,OK,Tnja,CASH,L27,2025-08-28
CMD034653,C02636,P00382,Dec 20 2024,4,4881.23,DONE,Tnja,CARD,,2025-10-08
CMD034654,C08788,P00238,2025-04-06,1,2828.61,DONE,tanger,CASH,L1,2025-12-01
CMD034655,C07564,P00581,2025-08-01,2,2622.32,OK,TNG,CASH,L50,2026-05-01
CMD034656,C03897,P00009,Nov 25 2024,2,1054.1,OK,CAS,CASH,L33,2025-12-08
CMD034657,C01036,P00354,Jan 23 2025,2,4190.83,OK,tanger,CASH,L45,2025-07-05
CMD034658,C01136,P00937,2025-05-04,3,821.46,DONE,TNG,CARD,L24,2026-05-10
CMD034659,C07829,P00802,2025-02-02,3,2325.31,KO,CAS,CASH,L1,2025-08-22
CMD034660,C07376,P00637,19/09/2024,5,4115.21,OK,Tnja,CARD,L31,2025-12-09
CMD034661,C04303,P00702,2024-08-13,5,3371.24,KO,tanger,CASH,L37,2026-05-09
CMD034662,C01731,P00452,2025-10-31,5,4532.86,KO,CAS,CARD,L2,2025-10-18
CMD034663,C02324,P00814,14/05/2025,4,4498.79,DONE,TNG,CASH,L34,2025-09-23
CMD034664,C06285,P00714,Mar 05 2025,4,2429.41,KO,Tnja,CARD,L20,2025-09-02
CMD034665,C06966,P00887,2025-03-26,1,1245.53,KO,Tnja,CASH,L24,2026-04-18
CMD034666,C02287,P00876,24/02/2025,2,1719.56,DONE,Rabat,CARD,L36,2026-01-26
CMD034667,C00903,P00830,06/03/2026,1,230.54,KO,CAS,CASH,L44,2025-07-17
CMD034668,C00932,P00616,10/11/2025,-3,3393.53,DONE,CAS,CARD,L24,2026-02-08
CMD034669,C04704,P00870,24/11/2025,1,3101.89,KO,Tnja,CARD,L33,2025-05-28
CMD034670,C04768,P00213,13/09/2025,1,856.88,OK,tanger,CARD,L14,2025-07-06
CMD034671,C08195,P00933,2025-05-08,4,3046.0,OK,CAS,CASH,L13,2025-07-17
CMD034672,C01724,P00225,02/06/2025,1,4915.66,OK,Rabat,CASH,L10,2026-01-02
CMD034673,C08012,P00245,2026-01-30,4,419.49,DONE,Tnja,CASH,L2,2025-11-30
CMD034674,C05966,P00151,2024-12-19,2,1335.49,OK,Rabat,CASH,L21,2025-09-05
CMD034675,C04183,P00170,Oct 24 2024,4,252.79,DONE,TNG,CARD,L49,2025-12-03
CMD034676,C09118,P00771,2024-06-12,5,2223.66,DONE,CAS,CARD,L31,2025-06-19
CMD034677,C00532,P00672,16/09/2025,1,3202.19,DONE,CAS,CARD,L48,2025-12-18
CMD034678,C06747,P00714,21/07/2025,5,4933.81,OK,tanger,CARD,L41,2025-11-20
CMD034679,C06933,P00748,2025-07-19,5,2663.06,KO,tanger,CASH,,2025-12-20
CMD034680,C07530,P00469,2024-09-29,5,3279.89,OK,Rabat,CASH,L8,2025-06-03
CMD034681,C03332,P00768,2026-04-27,1,1482.27,DONE,CAS,CASH,L22,2026-03-01
CMD034682,C09625,P00339,13/08/2024,3,3710.71,OK,tanger,CASH,L38,2026-05-06
CMD034683,C05611,P00307,05/03/2025,5,134.65,OK,Rabat,CASH,L23,2025-09-15
CMD034684,C02271,P00560,Jan 31 2025,2,2794.79,OK,Tnja,CARD,L4,2025-09-22
CMD034685,C04920,P00501,2024-10-11,1,2142.95,OK,Tnja,CASH,,2025-07-22
CMD034686,C08633,P00363,2026-03-20,1,1872.32,OK,TNG,CARD,L37,2026-04-24
CMD034687,C01090,P00745,2026-01-11,5,4525.46,OK,Tnja,CASH,L34,2025-05-14
CMD034688,C04412,P00398,2025-05-22,1,974.2,DONE,tanger,CARD,L14,2025-12-26
CMD034689,C01373,P00331,17/03/2025,3,4243.79,DONE,Rabat,CASH,L14,2025-10-09
CMD034690,C00805,P00416,2025-01-01,5,1811.62,KO,CAS,CARD,L48,2025-07-29
CMD034691,C01022,P00185,2024-10-06,3,2916.99,KO,CAS,CARD,L29,2025-10-30
CMD034692,C06796,P00876,15/03/2026,5,3728.93,KO,tanger,CASH,L49,2025-07-16
CMD034693,C07253,P00423,03/02/2025,5,1044.52,OK,Rabat,CASH,L6,2025-12-16
CMD034694,C02205,P00006,Jan 23 2025,2,2961.73,KO,TNG,CASH,L21,2026-03-24
CMD034695,C00737,P00980,04/07/2025,5,870.54,DONE,tanger,CARD,L17,2025-12-23
CMD034696,C05246,P00772,18/01/2026,1,4651.64,OK,TNG,CASH,L32,2025-07-09
CMD034697,C08444,P00580,2026-01-11,3,215.82,KO,TNG,CASH,L14,2025-12-13
CMD034698,C07661,P00708,31/03/2025,1,1606.68,KO,Tnja,CASH,L39,2026-04-03
CMD034699,C00863,P00188,2025-08-30,2,0.0,OK,Rabat,CASH,L50,2025-07-08
CMD034700,C04580,P00944,Dec 13 2025,3,3186.12,KO,tanger,CARD,L35,2025-08-01
CMD034701,C08511,P00043,2025-04-07,1,3354.63,DONE,Rabat,CASH,L33,2026-02-04
CMD034702,C08302,P00550,Feb 04 2026,5,2778.82,KO,TNG,CARD,L20,2025-05-18
CMD034703,C09464,P00658,17/03/2025,4,1983.78,OK,tanger,CASH,L43,2025-10-13
CMD034704,C01868,P00397,Nov 15 2025,2,4465.58,DONE,Tnja,CASH,L39,2025-09-04
CMD034705,C09160,P00702,May 02 2026,4,1657.21,DONE,Tnja,CARD,L41,2025-06-16
CMD034706,C05752,P00847,2025-04-28,2,956.85,OK,TNG,CARD,L26,2025-05-28
CMD034707,C00295,P00811,03/01/2026,3,1798.65,DONE,TNG,CARD,L13,2025-08-13
CMD034708,C07083,P00190,2024-09-11,4,0.0,DONE,Rabat,CARD,L46,2025-11-14
CMD034709,C03975,P00635,2025-12-29,1,3514.46,OK,tanger,CASH,,2026-04-19
CMD034710,C07852,P00834,2024-11-02,5,4639.36,DONE,Tnja,CARD,L38,2026-04-08
CMD034711,C09491,P00762,04/07/2025,2,3583.63,KO,tanger,CASH,L25,2025-12-28
CMD034712,C07158,P00755,04/03/2025,4,2866.44,DONE,Rabat,CARD,L19,2026-04-24
CMD034713,C04393,P00928,10/08/2024,2,1029.94,KO,TNG,CARD,L34,2026-03-22
CMD034714,C06453,P00479,13/05/2025,2,123.32,DONE,tanger,CARD,L48,2026-01-29
CMD034715,C01400,P00622,2024-07-29,3,1045.16,OK,Tnja,CASH,L47,2026-03-10
CMD034716,C05011,P00971,20/08/2025,5,2709.16,DONE,CAS,CASH,L26,2026-05-06
CMD034717,C02615,P00286,2025-05-11,4,3528.42,DONE,CAS,CARD,L21,2026-04-30
CMD034718,C01178,P00494,Apr 24 2025,5,1010.09,KO,tanger,CASH,L35,2025-07-11
CMD034719,C06986,P00154,Nov 01 2024,5,4257.29,OK,tanger,CASH,L27,2025-07-30
CMD034720,C06771,P00609,24/07/2024,5,2529.71,OK,TNG,CARD,L12,2025-06-05
CMD034721,C07898,P00720,2025-03-01,3,956.41,DONE,CAS,CARD,L31,2025-10-05
CMD034722,C06052,P00471,25/03/2025,5,4932.84,OK,tanger,CASH,L30,2025-06-18
CMD034723,C04593,P00555,2026-01-06,3,2204.01,OK,tanger,CARD,L30,2026-03-23
CMD034724,C04076,P00376,2024-09-19,1,3375.44,KO,tanger,CASH,L23,2025-06-20
CMD034725,C05538,P00064,2025-12-08,2,2814.28,KO,Rabat,CASH,L12,2025-07-14
CMD034726,C07496,P00511,2025-06-24,3,1654.92,DONE,Tnja,CARD,L1,2026-03-29
CMD034727,C04363,P00443,2024-12-07,3,3502.59,KO,Rabat,CASH,L1,2025-05-26
CMD034728,C09553,P00669,2024-06-08,4,2969.08,DONE,Tnja,CARD,,2025-11-07
CMD034729,C03153,P00258,2024-12-02,5,3037.68,OK,Rabat,CASH,L35,2026-01-06
CMD034730,C05713,P00226,2025-06-20,1,4283.66,KO,CAS,CARD,L41,2025-12-07
CMD034731,C01188,P00074,15/01/2026,1,1174.07,KO,Tnja,CARD,L46,2026-03-11
CMD034732,C09881,P00602,2024-06-21,1,1323.8,OK,Rabat,CASH,L36,2025-11-22
CMD034733,C06743,P00878,2024-06-15,5,1896.65,KO,Tnja,CARD,L8,2026-05-10
CMD034734,C04886,P00569,2026-02-28,3,4631.53,OK,Tnja,CASH,L10,2026-04-05
CMD034735,C04471,P00969,Feb 09 2026,2,951.14,DONE,CAS,CASH,L28,2025-12-10
CMD034736,C07032,P00033,Jun 18 2024,3,585.28,DONE,Rabat,CASH,L11,2025-05-26
CMD034737,C03528,P00067,28/06/2025,1,2708.1,OK,Tnja,CARD,L36,2025-09-30
CMD034738,C08436,P00204,29/10/2024,5,422.75,DONE,Tnja,CASH,L22,2025-06-30
CMD034739,C00215,P00623,2024-12-15,2,3974.98,DONE,Tnja,CASH,L3,2025-06-15
CMD034740,C07278,P00648,2025-12-16,3,4979.11,DONE,Rabat,CASH,L24,2025-12-10
CMD034741,C01785,P00215,Jul 18 2024,2,751.03,KO,TNG,CARD,L22,2025-09-24
CMD034742,C07891,P00137,Dec 07 2024,2,4113.52,DONE,tanger,CASH,L49,2026-03-05
CMD034743,C08640,P00318,Aug 07 2024,5,1716.58,OK,Rabat,CARD,,2026-01-29
CMD034744,C02954,P00181,Oct 03 2024,1,3058.33,DONE,CAS,CARD,L10,2025-07-07
CMD034745,C02993,P00960,Jun 07 2025,3,1456.44,KO,CAS,CARD,,2026-01-14
CMD034746,C02883,P00549,2026-01-06,2,467.77,KO,tanger,CASH,L4,2025-08-14
CMD034747,C08425,P00334,2025-02-08,5,2624.07,KO,Tnja,CARD,L13,2026-01-27
CMD034748,C02380,P00973,2024-10-11,1,2560.92,KO,Rabat,CASH,L14,2025-06-22
CMD034749,C08435,P00491,2025-07-07,2,1142.34,DONE,TNG,CARD,L23,2026-02-28
CMD034750,C05629,P00350,30/05/2024,4,4389.23,OK,TNG,CARD,L8,2025-10-14
CMD034751,C06366,P00694,2025-12-19,2,882.38,DONE,TNG,CARD,L21,2026-05-08
CMD034752,C00653,P00732,30/08/2024,5,2638.07,KO,CAS,CARD,L24,2025-08-09
CMD034753,C09554,P00165,09/01/2025,2,1896.69,KO,tanger,CASH,,2025-06-21
CMD034754,C04711,P00748,01/05/2025,5,3515.17,DONE,Rabat,CASH,L48,2025-11-22
CMD034755,C06032,P00205,2025-12-29,4,472.07,OK,CAS,CASH,,2026-01-09
CMD034756,C05167,P00876,Mar 16 2026,4,1597.85,OK,CAS,CARD,L14,2025-06-08
CMD034757,C09570,P00674,21/01/2025,2,4129.94,KO,Rabat,CARD,L29,2025-10-09
CMD034758,C02644,P00921,2026-04-23,4,4484.11,OK,TNG,CARD,L33,2026-02-06
CMD034759,C05890,P00336,Jul 08 2025,1,3484.33,DONE,Rabat,CARD,L25,2025-12-24
CMD034760,C07913,P00788,2026-03-27,1,962.18,DONE,Rabat,CASH,L48,2025-12-28
CMD034761,C03044,P00507,Nov 21 2025,3,2653.68,DONE,Tnja,CARD,L29,2025-10-01
CMD034762,C08287,P00898,Sep 24 2025,1,3714.17,OK,tanger,CASH,L40,2025-06-16
CMD034763,C09444,P00583,Dec 19 2025,2,1209.36,DONE,Tnja,CARD,L44,2026-03-19
CMD034764,C00474,P00890,2026-03-12,5,296.96,DONE,Rabat,CARD,L11,2026-01-28
CMD034765,C02302,P00894,2024-12-05,5,775.35,OK,CAS,CASH,L40,2025-09-25
CMD034766,C02347,P00963,2025-07-16,5,3643.33,KO,Tnja,CARD,,2025-07-20
CMD034767,C00898,P00763,15/03/2025,2,127.69,KO,CAS,CASH,L49,2025-06-24
CMD034768,C09623,P00313,10/10/2025,5,2381.26,KO,TNG,CASH,L14,2025-12-06
CMD034769,C02939,P00031,07/10/2024,1,4351.12,OK,Tnja,CASH,L13,2025-08-21
CMD034770,C05388,P00779,2025-12-11,5,1527.05,OK,Tnja,CARD,L22,2025-05-20
CMD034771,C07348,P00643,2024-08-10,2,2499.13,DONE,Tnja,CASH,L19,2026-01-21
CMD034772,C06446,P00603,25/07/2025,1,1689.99,DONE,CAS,CASH,L33,2025-09-22
CMD034773,C03348,P00463,2025-06-08,5,2344.71,DONE,Rabat,CARD,L7,2025-11-25
CMD034774,C07522,P00678,2025-06-23,2,0.0,OK,TNG,CASH,L42,2026-03-26
CMD034775,C08651,P00466,2025-04-29,2,787.27,OK,CAS,CASH,L27,2025-07-28
CMD034776,C09926,P00418,Mar 23 2025,2,2789.04,DONE,TNG,CASH,L48,2025-07-14
CMD034777,C02520,P00194,Aug 09 2025,2,3503.38,OK,CAS,CASH,L50,2025-06-01
CMD034778,C01718,P00384,12/10/2025,3,4395.04,OK,Tnja,CARD,L9,2025-09-21
CMD034779,C05464,P00834,2025-02-27,1,0.0,DONE,CAS,CARD,L30,2025-09-01
CMD034780,C00865,P00963,2026-02-22,4,2331.28,DONE,Rabat,CARD,L46,2025-07-07
CMD034781,C01167,P00778,17/08/2024,4,1290.65,OK,Tnja,CASH,L26,2025-08-14
CMD034782,C04880,P00137,2025-08-28,5,2444.63,OK,Tnja,CARD,L32,2025-12-01
CMD034783,C08371,P00750,2024-10-26,3,1458.69,DONE,TNG,CARD,L39,2025-09-17
CMD034784,C06121,P00402,25/10/2025,2,989.71,DONE,TNG,CASH,L4,2026-03-05
CMD034785,C08630,P00936,Nov 12 2025,5,2820.2,DONE,Rabat,CASH,L10,2025-12-27
CMD034786,C07509,P00088,24/02/2025,1,2352.92,DONE,Tnja,CARD,L40,2026-03-13
CMD034787,C01846,P00334,2025-12-10,2,2271.82,KO,Rabat,CASH,L26,2025-11-25
CMD034788,C05244,P00223,2025-02-11,5,4555.61,OK,TNG,CARD,L27,2026-02-14
CMD034789,C08634,P00391,2026-04-30,3,4365.95,KO,Rabat,CASH,L37,2025-10-04
CMD034790,C02241,P00015,19/09/2025,2,3878.89,DONE,Tnja,CARD,L38,2025-06-04
CMD034791,C06699,P00025,Dec 07 2025,1,4985.13,OK,Rabat,CASH,L30,2026-02-11
CMD034792,C02249,P00918,2024-07-23,5,1857.65,DONE,Rabat,CASH,L5,2025-12-07
CMD034793,C00939,P00704,16/05/2024,3,2773.42,KO,tanger,CARD,L11,2025-10-28
CMD034794,C04557,P00530,2025-01-16,1,2209.14,DONE,tanger,CARD,L5,2025-12-26
CMD034795,C09926,P00660,2025-12-14,3,1086.55,DONE,CAS,CASH,L31,2026-04-07
CMD034796,C02463,P00849,2024-10-03,2,2333.49,DONE,Tnja,CARD,L8,2025-11-26
CMD034797,C08438,P00941,2024-12-27,2,1594.2,DONE,CAS,CASH,L3,2025-09-06
CMD034798,C07448,P00499,2024-06-21,2,1417.27,DONE,Rabat,CARD,,2026-02-04
CMD034799,C01831,P00801,2026-03-16,1,1487.26,OK,Rabat,CARD,L1,2026-03-23
CMD034800,C05832,P00710,2024-06-20,3,3365.56,DONE,tanger,CARD,L2,2025-07-03
CMD034801,C06627,P00906,2025-02-19,1,3136.71,OK,tanger,CARD,L6,2025-08-31
CMD034802,C04228,P00797,01/06/2025,5,2046.65,KO,Tnja,CARD,L42,2025-07-07
CMD034803,C03022,P00802,2025-09-20,3,3961.04,DONE,CAS,CARD,L13,2025-11-17
CMD034804,C08911,P00009,15/01/2026,5,847.96,DONE,CAS,CARD,L50,2025-12-22
CMD034805,C02677,P00809,2025-08-03,3,3739.5,OK,CAS,CASH,L39,2026-02-09
CMD034806,C01642,P00132,2024-12-02,1,4225.97,DONE,tanger,CARD,L49,2025-10-11
CMD034807,C00622,P00004,30/07/2025,2,4918.87,OK,TNG,CARD,L25,2025-06-29
CMD034808,C09019,P00092,2025-07-12,2,1485.62,OK,tanger,CASH,L50,2026-01-03
CMD034809,C09150,P00092,2026-01-13,4,150.46,DONE,Tnja,CASH,L41,2025-05-23
CMD034810,C05829,P00288,May 02 2025,5,0.0,KO,Rabat,CARD,L37,2025-09-24
CMD034811,C03376,P00877,2026-04-02,1,1136.25,KO,tanger,CASH,L9,2025-10-16
CMD034812,C01359,P00176,2025-05-16,4,1352.47,OK,tanger,CASH,L9,2026-03-09
CMD034813,C01697,P00620,08/04/2025,3,730.75,KO,Tnja,CARD,L26,2025-08-10
CMD034814,C04478,P00586,2025-01-17,2,4348.15,DONE,CAS,CARD,L28,2025-05-19
CMD034815,C07136,P00826,04/07/2025,4,3773.69,OK,tanger,CASH,L42,2025-10-19
CMD034816,C03329,P00442,Oct 17 2024,1,3376.87,OK,Rabat,CASH,L9,2026-05-04
CMD034817,C03470,P00321,Sep 14 2025,3,3205.9,OK,Tnja,CARD,L26,2025-07-23
CMD034818,C06432,P00005,2025-11-25,4,1234.23,OK,tanger,CASH,L28,2025-12-29
CMD034819,C08929,P00084,13/08/2024,5,902.64,DONE,Rabat,CASH,L4,2025-09-13
CMD034820,C06649,P00797,11/07/2024,5,0.0,KO,Tnja,CASH,L38,2025-09-03
CMD034821,C03335,P00881,2025-08-09,3,4677.14,DONE,tanger,CARD,L45,2025-12-02
CMD034822,C02432,P00061,2025-03-11,4,1759.85,KO,TNG,CARD,L36,2026-01-09
CMD034823,C01183,P00942,24/10/2024,5,3861.36,DONE,tanger,CARD,L48,2025-12-12
CMD034824,C08406,P00876,2025-03-01,3,2070.99,DONE,TNG,CARD,L32,2025-11-30
CMD034825,C01784,P00703,11/04/2026,2,2572.37,KO,CAS,CASH,L33,2026-02-28
CMD034826,C00502,P00362,Jul 01 2025,1,3256.41,OK,tanger,CARD,L4,2025-10-13
CMD034827,C06176,P00723,2025-05-02,4,208.11,KO,TNG,CASH,L49,2025-09-21
CMD034828,C06755,P00865,2025-09-24,5,1149.19,OK,Rabat,CASH,L11,2025-06-09
CMD034829,C07259,P00831,2025-09-23,3,3967.87,OK,Tnja,CASH,L13,2026-02-01
CMD034830,C09194,P00274,2025-12-25,1,464.77,KO,Rabat,CASH,,2025-08-12
CMD034831,C03922,P00736,2024-09-21,1,4841.54,OK,tanger,CASH,L41,2025-06-24
CMD034832,C05126,P00134,Aug 15 2025,5,4906.01,KO,tanger,CARD,L47,2026-02-26
CMD034833,C06195,P00398,2026-03-18,2,3492.25,KO,tanger,CARD,L21,2026-01-26
CMD034834,C05281,P00171,09/12/2025,1,1063.35,KO,tanger,CASH,L41,2026-02-28
CMD034835,C01235,P00328,2025-06-23,3,1629.98,KO,Rabat,CARD,,2025-08-09
CMD034836,C03499,P00649,Oct 01 2024,4,2514.78,OK,CAS,CASH,L6,2026-04-16
CMD034837,C06494,P00018,2025-02-01,2,351.56,KO,Tnja,CARD,L13,2026-02-09
CMD034838,C06997,P00573,2024-11-29,3,1725.44,KO,tanger,CARD,,2025-12-17
CMD034839,C01018,P00320,2026-01-31,3,4291.22,OK,tanger,CARD,L10,2025-07-08
CMD034840,C06912,P00011,2025-09-07,3,4187.53,OK,Tnja,CARD,L26,2026-04-26
CMD034841,C04983,P00943,2024-10-03,5,4946.36,DONE,TNG,CASH,L10,2025-06-29
CMD034842,C09539,P00417,Jan 14 2026,1,806.01,KO,TNG,CARD,L34,2025-09-12
CMD034843,C05327,P00171,07/02/2025,4,937.96,OK,TNG,CARD,L29,2025-07-14
CMD034844,C02760,P00079,Aug 06 2025,1,3158.87,DONE,TNG,CASH,L17,2025-11-02
CMD034845,C01697,P00670,Jan 28 2025,5,4899.54,KO,TNG,CASH,,2025-09-12
CMD034846,C00141,P00767,23/09/2024,3,2412.71,KO,tanger,CASH,L2,2025-12-08
CMD034847,C09559,P00893,23/04/2025,1,1886.72,DONE,Tnja,CARD,L36,2025-07-22
CMD034848,C09124,P00110,04/10/2024,-2,3775.07,OK,Tnja,CASH,,2025-07-25
CMD034849,C06465,P00926,2025-12-16,3,873.04,KO,Rabat,CARD,L45,2025-08-29
CMD034850,C03927,P00505,2025-02-08,1,606.98,KO,CAS,CARD,,2025-11-09
CMD034851,C06449,P00873,07/11/2025,5,394.77,KO,TNG,CARD,L33,2026-03-21
CMD034852,C01715,P00260,2025-01-21,5,0.0,DONE,Tnja,CASH,L1,2025-12-09
CMD034853,C03449,P00980,2025-03-29,5,215.49,OK,tanger,CASH,L3,2026-02-20
CMD034854,C03379,P00691,2026-03-04,1,378.15,KO,tanger,CASH,L15,2025-05-17
CMD034855,C08904,P00762,2025-02-27,5,4608.41,OK,Rabat,CASH,L16,2026-03-15
CMD034856,C01553,P00881,2025-10-30,1,3380.0,KO,Rabat,CARD,L21,2025-09-30
CMD034857,C06792,P00735,2025-10-16,1,2650.63,KO,Rabat,CASH,L24,2025-08-20
CMD034858,C09939,P00556,09/03/2025,2,2756.46,KO,TNG,CARD,L48,2026-02-25
CMD034859,C05989,P00699,2024-12-14,3,4132.82,KO,Rabat,CARD,L10,2026-05-06
CMD034860,C07985,P00628,25/06/2025,1,1155.23,KO,Tnja,CARD,L16,2025-09-27
CMD034861,C00626,P00115,2024-08-14,4,2802.26,KO,CAS,CARD,L45,2025-11-07
CMD034862,C00819,P00883,Jun 08 2025,1,759.38,OK,tanger,CASH,L35,2026-05-03
CMD034863,C03668,P00256,14/03/2025,3,1586.25,DONE,tanger,CARD,L14,2025-11-06
CMD034864,C03845,P00904,2025-08-05,2,1986.54,KO,Tnja,CASH,L3,2025-10-03
CMD034865,C01652,P00244,13/07/2024,1,2525.04,DONE,TNG,CARD,L47,2026-01-03
CMD034866,C01888,P00185,2025-03-12,1,4858.23,OK,TNG,CARD,L49,2026-03-06
CMD034867,C01081,P00992,2025-06-24,3,780.7,OK,TNG,CASH,L5,2025-10-17
CMD034868,C07999,P00930,06/10/2024,3,3546.16,KO,CAS,CARD,L46,2026-04-14
CMD034869,C08877,P00536,01/05/2025,3,602.55,DONE,tanger,CARD,L47,2026-01-29
CMD034870,C06653,P00160,2024-11-25,4,434.86,OK,CAS,CASH,L34,2026-02-20
CMD034871,C02785,P00457,2026-01-07,4,2081.15,KO,CAS,CASH,L2,2026-01-10
CMD034872,C08056,P00592,15/04/2025,4,1215.55,KO,Rabat,CASH,L10,2025-08-02
CMD034873,C03276,P00927,15/03/2026,2,3040.17,KO,TNG,CASH,L2,2025-06-26
CMD034874,C07038,P00658,2024-11-24,1,4242.52,KO,tanger,CARD,L31,2025-08-13
CMD034875,C04338,P00350,Aug 18 2025,3,3340.21,OK,Rabat,CARD,L31,2026-04-20
CMD034876,C05989,P00398,2024-09-11,4,407.93,OK,Rabat,CARD,L42,2026-04-29
CMD034877,C06123,P00624,2026-04-21,2,1797.98,OK,TNG,CARD,L8,2025-11-16
CMD034878,C09936,P00219,Jul 20 2025,4,2267.3,OK,tanger,CARD,,2025-11-30
CMD034879,C00630,P00617,Jun 19 2024,2,1041.97,DONE,CAS,CARD,L22,2025-09-18
CMD034880,C08162,P00726,2024-10-15,3,4980.3,KO,CAS,CASH,L45,2025-09-03
CMD034881,C05550,P00999,2025-08-13,5,2734.11,DONE,TNG,CASH,,2025-10-13
CMD034882,C09702,P00139,2024-05-12,4,518.32,OK,Tnja,CASH,L46,2025-06-08
CMD034883,C01444,P00025,2026-01-14,3,2131.1,DONE,tanger,CASH,L31,2026-05-02
CMD034884,C09959,P00681,Apr 05 2025,-2,2122.11,KO,Tnja,CARD,L37,2026-04-25
CMD034885,C07211,P00577,2025-12-05,2,4901.4,OK,TNG,CARD,L45,2025-07-02
CMD034886,C05740,P00913,Oct 27 2024,5,655.47,KO,CAS,CARD,L40,2025-10-07
CMD034887,C02169,P00796,26/10/2025,3,3591.71,OK,Tnja,CARD,L25,2025-08-24
CMD034888,C06112,P00415,16/08/2024,1,1189.15,OK,Tnja,CASH,L13,2026-01-06
CMD034889,C02998,P00268,Nov 01 2025,2,1107.03,DONE,Rabat,CARD,L10,2026-02-09
CMD034890,C06124,P00685,2025-08-23,1,675.91,OK,tanger,CARD,L14,2025-09-03
CMD034891,C01642,P00853,10/02/2026,4,4682.81,OK,tanger,CARD,L3,2025-07-24
CMD034892,C04915,P00177,28/02/2026,2,2680.8,OK,tanger,CASH,,2026-02-09
CMD034893,C08697,P00800,2024-06-30,5,3277.1,OK,CAS,CARD,L15,2025-06-03
CMD034894,C07482,P00645,2025-12-09,1,1480.7,DONE,Tnja,CASH,,2026-05-07
CMD034895,C07275,P00839,2026-04-20,4,2767.23,OK,TNG,CASH,L2,2025-06-25
